Language	Model	Fraction	DepLen
Scottish_Gaelic_2.6	1410488	0.487	54.3655
Scottish_Gaelic_2.6	1410488	0.6305	54.3655
Scottish_Gaelic_2.6	1410488	0.6305	54.3655
Scottish_Gaelic_2.6	1410488	0.6425	54.3655
Scottish_Gaelic_2.6	1410488	0.6495	54.3655
Scottish_Gaelic_2.6	1641469	0.557	70.066
Scottish_Gaelic_2.6	1641469	0.557	70.066
Scottish_Gaelic_2.6	1641469	0.557	70.066
Scottish_Gaelic_2.6	1641469	0.6625	70.066
Scottish_Gaelic_2.6	1641469	0.6625	70.066
Scottish_Gaelic_2.6	1641469	0.6625	70.066
Scottish_Gaelic_2.6	1641469	0.674	70.066
Scottish_Gaelic_2.6	1641469	0.688	70.066
Scottish_Gaelic_2.6	3173533	0.5015	53.992
Scottish_Gaelic_2.6	3173533	0.5015	53.992
Scottish_Gaelic_2.6	3173533	0.6445	53.992
Scottish_Gaelic_2.6	3173533	0.6445	53.992
Scottish_Gaelic_2.6	3173533	0.6445	53.992
Scottish_Gaelic_2.6	3173533	0.6595	53.992
Scottish_Gaelic_2.6	3173533	0.6685	53.992
Scottish_Gaelic_2.6	4384320	0.44	54.686
Scottish_Gaelic_2.6	4384320	0.44	54.686
Scottish_Gaelic_2.6	4384320	0.4475	54.686
Scottish_Gaelic_2.6	4384320	0.456	54.686
Scottish_Gaelic_2.6	4384320	0.327	54.686
Scottish_Gaelic_2.6	4384320	0.327	54.686
Scottish_Gaelic_2.6	4384320	0.327	54.686
Scottish_Gaelic_2.6	4440403	0.512	54.187
Scottish_Gaelic_2.6	4440403	0.488	54.187
Scottish_Gaelic_2.6	4440403	0.6535	54.187
Scottish_Gaelic_2.6	4440403	0.6535	54.187
Scottish_Gaelic_2.6	4440403	0.6555	54.187
Scottish_Gaelic_2.6	4440403	0.6535	54.187
Scottish_Gaelic_2.6	4900932	0.4765	53.9185
Scottish_Gaelic_2.6	4900932	0.476	53.9185
Scottish_Gaelic_2.6	4900932	0.614	53.9185
Scottish_Gaelic_2.6	4900932	0.614	53.9185
Scottish_Gaelic_2.6	4900932	0.614	53.9185
Scottish_Gaelic_2.6	4900932	0.6235	53.9185
Scottish_Gaelic_2.6	4900932	0.636	53.9185
Scottish_Gaelic_2.6	6882030	0.526	70.7205
Scottish_Gaelic_2.6	6882030	0.506	70.7205
Scottish_Gaelic_2.6	6882030	0.6165	70.7205
Scottish_Gaelic_2.6	6882030	0.6165	70.7205
Scottish_Gaelic_2.6	6882030	0.6165	70.7205
Scottish_Gaelic_2.6	6882030	0.6195	70.7205
Scottish_Gaelic_2.6	6882030	0.6165	70.7205
Scottish_Gaelic_2.6	7959243	0.511	73.5315
Scottish_Gaelic_2.6	7959243	0.496	73.5315
Scottish_Gaelic_2.6	7959243	0.5965	73.5315
Scottish_Gaelic_2.6	7959243	0.5965	73.5315
Scottish_Gaelic_2.6	7959243	0.5985	73.5315
Scottish_Gaelic_2.6	7959243	0.5965	73.5315
Scottish_Gaelic_2.6	9407847	0.432	54.3225
Scottish_Gaelic_2.6	9407847	0.432	54.3225
Scottish_Gaelic_2.6	9407847	0.432	54.3225
Scottish_Gaelic_2.6	9407847	0.4405	54.3225
Scottish_Gaelic_2.6	9407847	0.454	54.3225
Scottish_Gaelic_2.6	9407847	0.3135	54.3225
Scottish_Gaelic_2.6	9407847	0.3135	54.3225
Welsh_2.6	2492022	0.54078	34.49498117942284
Welsh_2.6	2492022	0.54391	34.49498117942284
Welsh_2.6	2492022	0.55521	34.49498117942284
Welsh_2.6	2492022	0.3143	34.49498117942284
Welsh_2.6	2492022	0.3143	34.49498117942284
Welsh_2.6	4707097	0.56085	34.86511919698871
Welsh_2.6	4707097	0.56336	34.86511919698871
Welsh_2.6	4707097	0.57528	34.86511919698871
Welsh_2.6	4707097	0.34379	34.86511919698871
Welsh_2.6	4707097	0.34379	34.86511919698871
Welsh_2.6	5057821	0.56713	35.0771643663739
Welsh_2.6	5057821	0.56964	35.0771643663739
Welsh_2.6	5057821	0.57842	35.0771643663739
Welsh_2.6	5057821	0.35634	35.0771643663739
Welsh_2.6	5057821	0.35634	35.0771643663739
Wolof_2.6	1059495	0.4165	50.643
Wolof_2.6	1059495	0.4165	50.643
Wolof_2.6	1059495	0.4165	50.643
Wolof_2.6	1059495	0.487	50.643
Wolof_2.6	1059495	0.487	50.643
Wolof_2.6	1059495	0.487	50.643
Wolof_2.6	1059495	0.487	50.643
Wolof_2.6	1059495	0.4165	50.643
Wolof_2.6	1059495	0.416	50.643
Wolof_2.6	1059495	0.4875	50.643
Wolof_2.6	1059495	0.5115	50.643
Wolof_2.6	1059495	0.5175	50.643
Wolof_2.6	1059495	0.4155	50.643
Wolof_2.6	1132499	0.507	68.4265
Wolof_2.6	1132499	0.507	68.4265
Wolof_2.6	1132499	0.507	68.4265
Wolof_2.6	1132499	0.507	68.4265
Wolof_2.6	1132499	0.4615	68.4265
Wolof_2.6	1132499	0.4615	68.4265
Wolof_2.6	1132499	0.4615	68.4265
Wolof_2.6	1132499	0.4615	68.4265
Wolof_2.6	1132499	0.507	68.4265
Wolof_2.6	1132499	0.513	68.4265
Wolof_2.6	1132499	0.4535	68.4265
Wolof_2.6	1132499	0.4555	68.4265
Wolof_2.6	1132499	0.5215	68.4265
Wolof_2.6	1132499	0.4535	68.4265
Wolof_2.6	3606257	0.4485	48.6465
Wolof_2.6	3606257	0.4485	48.6465
Wolof_2.6	3606257	0.4475	48.6465
Wolof_2.6	3606257	0.571	48.6465
Wolof_2.6	3606257	0.571	48.6465
Wolof_2.6	3606257	0.5715	48.6465
Wolof_2.6	3606257	0.571	48.6465
Wolof_2.6	3606257	0.5935	48.6465
Wolof_2.6	3606257	0.388	48.6465
Wolof_2.6	4137065	0.4665	50.9135
Wolof_2.6	4137065	0.4665	50.9135
Wolof_2.6	4137065	0.4665	50.9135
Wolof_2.6	4137065	0.4665	50.9135
Wolof_2.6	4137065	0.4665	50.9135
Wolof_2.6	4137065	0.3955	50.9135
Wolof_2.6	4137065	0.3955	50.9135
Wolof_2.6	4137065	0.395	50.9135
Wolof_2.6	4137065	0.3955	50.9135
Wolof_2.6	4137065	0.5005	50.9135
Wolof_2.6	4137065	0.4975	50.9135
Wolof_2.6	4137065	0.394	50.9135
Wolof_2.6	5518835	0.42	52.2625
Wolof_2.6	5518835	0.42	52.2625
Wolof_2.6	5518835	0.4195	52.2625
Wolof_2.6	5518835	0.4845	52.2625
Wolof_2.6	5518835	0.4845	52.2625
Wolof_2.6	5518835	0.4845	52.2625
Wolof_2.6	5518835	0.4845	52.2625
Wolof_2.6	5518835	0.42	52.2625
Wolof_2.6	5518835	0.42	52.2625
Wolof_2.6	5518835	0.4845	52.2625
Wolof_2.6	5518835	0.5135	52.2625
Wolof_2.6	5518835	0.51	52.2625
Wolof_2.6	5518835	0.42	52.2625
Wolof_2.6	6894966	0.4615	48.625
Wolof_2.6	6894966	0.4615	48.625
Wolof_2.6	6894966	0.4615	48.625
Wolof_2.6	6894966	0.4615	48.625
Wolof_2.6	6894966	0.461	48.625
Wolof_2.6	6894966	0.5745	48.625
Wolof_2.6	6894966	0.5745	48.625
Wolof_2.6	6894966	0.576	48.625
Wolof_2.6	6894966	0.597	48.625
Wolof_2.6	6894966	0.5745	48.625
Wolof_2.6	6894966	0.3985	48.625
Wolof_2.6	7264280	0.393	48.883
Wolof_2.6	7264280	0.393	48.883
Wolof_2.6	7264280	0.3925	48.883
Wolof_2.6	7264280	0.5105	48.883
Wolof_2.6	7264280	0.5105	48.883
Wolof_2.6	7264280	0.5105	48.883
Wolof_2.6	7264280	0.5505	48.883
Wolof_2.6	7264280	0.5735	48.883
Wolof_2.6	7264280	0.3915	48.883
Wolof_2.6	7362309	0.3945	48.6695
Wolof_2.6	7362309	0.3945	48.6695
Wolof_2.6	7362309	0.3945	48.6695
Wolof_2.6	7362309	0.3945	48.6695
Wolof_2.6	7362309	0.516	48.6695
Wolof_2.6	7362309	0.516	48.6695
Wolof_2.6	7362309	0.516	48.6695
Wolof_2.6	7362309	0.577	48.6695
Wolof_2.6	7362309	0.5635	48.6695
Wolof_2.6	7362309	0.394	48.6695
Wolof_2.6	8586897	0.458	49.0205
Wolof_2.6	8586897	0.458	49.0205
Wolof_2.6	8586897	0.458	49.0205
Wolof_2.6	8586897	0.583	49.0205
Wolof_2.6	8586897	0.583	49.0205
Wolof_2.6	8586897	0.583	49.0205
Wolof_2.6	8586897	0.583	49.0205
Wolof_2.6	8586897	0.5855	49.0205
Wolof_2.6	8586897	0.604	49.0205
Wolof_2.6	8586897	0.583	49.0205
Wolof_2.6	8586897	0.4	49.0205
Wolof_2.6	8827131	0.491	54.1745
Wolof_2.6	8827131	0.491	54.1745
Wolof_2.6	8827131	0.491	54.1745
Wolof_2.6	8827131	0.491	54.1745
Wolof_2.6	8827131	0.492	54.1745
Wolof_2.6	8827131	0.438	54.1745
Wolof_2.6	8827131	0.438	54.1745
Wolof_2.6	8827131	0.438	54.1745
Wolof_2.6	8827131	0.437	54.1745
Wolof_2.6	8827131	0.438	54.1745
Wolof_2.6	8827131	0.51	54.1745
Wolof_2.6	8827131	0.491	54.1745
Wolof_2.6	8827131	0.4115	54.1745
Wolof_2.6	9347342	0.397	48.7525
Wolof_2.6	9347342	0.397	48.7525
Wolof_2.6	9347342	0.397	48.7525
Wolof_2.6	9347342	0.518	48.7525
Wolof_2.6	9347342	0.518	48.7525
Wolof_2.6	9347342	0.518	48.7525
Wolof_2.6	9347342	0.579	48.7525
Wolof_2.6	9347342	0.5635	48.7525
Wolof_2.6	9347342	0.3965	48.7525
Yoruba_2.6	1624175	0.42655	58.19554204660588
Yoruba_2.6	1624175	0.42756	58.19554204660588
Yoruba_2.6	1624175	0.32827	58.19554204660588
Yoruba_2.6	1624175	0.45086	58.19554204660588
Yoruba_2.6	1624175	0.47619	58.19554204660588
Yoruba_2.6	1624175	0.32827	58.19554204660588
Yoruba_2.6	2669380	0.47315	68.12867274569402
Yoruba_2.6	2669380	0.58055	68.12867274569402
Yoruba_2.6	2669380	0.58055	68.12867274569402
Yoruba_2.6	2669380	0.59676	68.12867274569402
Yoruba_2.6	2669380	0.58055	68.12867274569402
Yoruba_2.6	2669380	0.4306	68.12867274569402
Yoruba_2.6	4015746	0.42958	60.2451874366768
Yoruba_2.6	4015746	0.43161	60.2451874366768
Yoruba_2.6	4015746	0.35461	60.2451874366768
Yoruba_2.6	4015746	0.4458	60.2451874366768
Yoruba_2.6	4015746	0.45491	60.2451874366768
Yoruba_2.6	4015746	0.35461	60.2451874366768
Yoruba_2.6	5327199	0.5542	68.61499493414387
Yoruba_2.6	5327199	0.64134	68.61499493414387
Yoruba_2.6	5327199	0.64134	68.61499493414387
Yoruba_2.6	5327199	0.49645	68.61499493414387
Yoruba_2.6	5327199	0.64944	68.61499493414387
Yoruba_2.6	5327199	0.64134	68.61499493414387
Yoruba_2.6	5876114	0.41033	57.530901722391086
Yoruba_2.6	5876114	0.41033	57.530901722391086
Yoruba_2.6	5876114	0.42351	57.530901722391086
Yoruba_2.6	5876114	0.41033	57.530901722391086
Yoruba_2.6	5876114	0.31307	57.530901722391086
Yoruba_2.6	5876114	0.27761	57.530901722391086
Yoruba_2.6	6096494	0.4387	59.43465045592705
Yoruba_2.6	6096494	0.4387	59.43465045592705
Yoruba_2.6	6096494	0.45187	59.43465045592705
Yoruba_2.6	6096494	0.36879	59.43465045592705
Yoruba_2.6	6096494	0.4387	59.43465045592705
Yoruba_2.6	6096494	0.35562	59.43465045592705
Yoruba_2.6	7160839	0.44782	76.94731509625127
Yoruba_2.6	7160839	0.44883	76.94731509625127
Yoruba_2.6	7160839	0.3617	76.94731509625127
Yoruba_2.6	7160839	0.3617	76.94731509625127
Yoruba_2.6	7160839	0.46809	76.94731509625127
Yoruba_2.6	7160839	0.48835	76.94731509625127
Yoruba_2.6	7160839	0.3617	76.94731509625127
Yoruba_2.6	7927507	0.44985	82.26950354609929
Yoruba_2.6	7927507	0.53191	82.26950354609929
Yoruba_2.6	7927507	0.53191	82.26950354609929
Yoruba_2.6	7927507	0.54205	82.26950354609929
Yoruba_2.6	7927507	0.53191	82.26950354609929
Yoruba_2.6	7927507	0.40831	82.26950354609929
Yoruba_2.6	807079	0.42249	57.467071935157044
Yoruba_2.6	807079	0.42249	57.467071935157044
Yoruba_2.6	807079	0.43364	57.467071935157044
Yoruba_2.6	807079	0.42249	57.467071935157044
Yoruba_2.6	807079	0.32725	57.467071935157044
Yoruba_2.6	807079	0.28065	57.467071935157044
Yoruba_2.6	8526037	0.46201	57.33637284701115
Yoruba_2.6	8526037	0.46201	57.33637284701115
Yoruba_2.6	8526037	0.3617	57.33637284701115
Yoruba_2.6	8526037	0.4772	57.33637284701115
Yoruba_2.6	8526037	0.46201	57.33637284701115
Yoruba_2.6	8526037	0.33131	57.33637284701115
Coptic_2.6	1005512	0.486	106.683
Coptic_2.6	1005512	0.486	106.683
Coptic_2.6	1005512	0.486	106.683
Coptic_2.6	1005512	0.486	106.683
Coptic_2.6	1005512	0.523	106.683
Coptic_2.6	1005512	0.523	106.683
Coptic_2.6	1005512	0.523	106.683
Coptic_2.6	1005512	0.523	106.683
Coptic_2.6	1005512	0.4815	106.683
Coptic_2.6	1005512	0.5235	106.683
Coptic_2.6	1005512	0.482	106.683
Coptic_2.6	1005512	0.523	106.683
Coptic_2.6	1005512	0.4825	106.683
Coptic_2.6	1005512	0.5275	106.683
Coptic_2.6	1037797	0.458	67.2395
Coptic_2.6	1037797	0.458	67.2395
Coptic_2.6	1037797	0.458	67.2395
Coptic_2.6	1037797	0.47	67.2395
Coptic_2.6	1037797	0.375	67.2395
Coptic_2.6	1037797	0.458	67.2395
Coptic_2.6	1037797	0.337	67.2395
Coptic_2.6	513834	0.4995	81.7035
Coptic_2.6	513834	0.5985	81.7035
Coptic_2.6	513834	0.5985	81.7035
Coptic_2.6	513834	0.5985	81.7035
Coptic_2.6	513834	0.608	81.7035
Coptic_2.6	513834	0.446	81.7035
Coptic_2.6	513834	0.5985	81.7035
Coptic_2.6	5763508	0.411	69.858
Coptic_2.6	5763508	0.5375	69.858
Coptic_2.6	5763508	0.5375	69.858
Coptic_2.6	5763508	0.5515	69.858
Coptic_2.6	5763508	0.588	69.858
Coptic_2.6	5763508	0.411	69.858
Coptic_2.6	6336593	0.515	66.409
Coptic_2.6	6336593	0.515	66.409
Coptic_2.6	6336593	0.515	66.409
Coptic_2.6	6336593	0.4015	66.409
Coptic_2.6	6336593	0.4015	66.409
Coptic_2.6	6336593	0.5275	66.409
Coptic_2.6	6336593	0.515	66.409
Coptic_2.6	6336593	0.3445	66.409
Coptic_2.6	6501448	0.5365	66.205
Coptic_2.6	6501448	0.5365	66.205
Coptic_2.6	6501448	0.5365	66.205
Coptic_2.6	6501448	0.411	66.205
Coptic_2.6	6501448	0.411	66.205
Coptic_2.6	6501448	0.5485	66.205
Coptic_2.6	6501448	0.5365	66.205
Coptic_2.6	6501448	0.354	66.205
Coptic_2.6	6787187	0.454	69.941
Coptic_2.6	6787187	0.454	69.941
Coptic_2.6	6787187	0.5815	69.941
Coptic_2.6	6787187	0.5815	69.941
Coptic_2.6	6787187	0.607	69.941
Coptic_2.6	6787187	0.454	69.941
Coptic_2.6	6787187	0.648	69.941
Coptic_2.6	7019952	0.4665	81.4925
Coptic_2.6	7019952	0.579	81.4925
Coptic_2.6	7019952	0.579	81.4925
Coptic_2.6	7019952	0.579	81.4925
Coptic_2.6	7019952	0.588	81.4925
Coptic_2.6	7019952	0.579	81.4925
Coptic_2.6	7019952	0.4135	81.4925
Coptic_2.6	8625755	0.4365	69.3115
Coptic_2.6	8625755	0.4365	69.3115
Coptic_2.6	8625755	0.444	69.3115
Coptic_2.6	8625755	0.4365	69.3115
Coptic_2.6	8625755	0.3605	69.3115
Coptic_2.6	8625755	0.334	69.3115
Coptic_2.6	8681205	0.4525	67.6925
Coptic_2.6	8681205	0.4525	67.6925
Coptic_2.6	8681205	0.4525	67.6925
Coptic_2.6	8681205	0.461	67.6925
Coptic_2.6	8681205	0.4525	67.6925
Coptic_2.6	8681205	0.369	67.6925
Coptic_2.6	8681205	0.331	67.6925
Coptic_2.6	9094397	0.4975	78.272
Coptic_2.6	9094397	0.4975	78.272
Coptic_2.6	9094397	0.4975	78.272
Coptic_2.6	9094397	0.553	78.272
Coptic_2.6	9094397	0.553	78.272
Coptic_2.6	9094397	0.553	78.272
Coptic_2.6	9094397	0.563	78.272
Coptic_2.6	9094397	0.4975	78.272
Coptic_2.6	9094397	0.5705	78.272
